NOUN,ADJ,ADV,AUX,CONJ,CCONJ,DET,INTJ,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X,SPACE,text_word_count,text_unique_word_count,sents_count,ents_count,title_word_count,title_unique_word_count,avg_word_len,stdev_word_len,polarity,subjectivity
81,50,4,18,0,18,37,0,1,9,21,40,42,4,0,39,0,5,369,203,17,37,12,12,4.355769230769231,2.653184562468441,0.0,0.0
102,42,9,13,0,14,45,0,2,20,9,29,42,2,0,42,0,9,385,188,13,18,8,8,4.470862470862471,2.907003218496663,0.0,0.0
129,50,6,24,0,8,48,0,3,17,16,50,55,10,0,43,0,11,484,251,19,36,11,11,4.575139146567718,2.9549614457772124,0.14692760942760946,0.3657875046763936
78,12,9,12,0,3,42,0,7,13,8,46,54,6,1,37,1,9,333,185,10,27,11,11,4.559278350515464,3.242816190014079,0.11975636152465417,0.4564367543026079
52,16,5,16,0,14,31,0,0,7,10,34,27,4,0,20,0,5,250,141,10,26,13,12,4.485611510791367,2.9086218442153675,-0.01542207792207792,0.5212121212121212
50,20,7,6,0,5,19,0,1,1,9,9,24,4,0,20,0,4,184,105,7,5,13,13,4.794258373205742,3.315285918496907,0.0,0.0
55,23,6,13,0,7,37,0,8,13,16,45,38,1,1,31,0,5,299,173,14,32,23,21,4.383480825958702,2.8483086918761225,,
55,23,6,13,0,7,37,0,8,13,16,45,38,1,1,31,0,5,299,173,14,32,23,21,4.383480825958702,2.8483086918761225,0.12526041666666665,0.4307663690476191
80,27,12,12,0,15,26,0,4,11,20,21,38,7,0,42,0,8,318,189,13,14,13,13,4.5307262569832405,2.9003824780005125,0.07868589743589743,0.27660256410256406
97,52,6,23,0,20,51,0,7,8,15,41,53,1,1,45,0,6,432,227,18,40,23,21,4.632443531827516,2.9673141865813752,0.20196834415584414,0.36425527597402596
24,10,3,11,0,4,18,0,1,4,9,34,18,3,0,13,0,1,157,113,6,20,15,15,4.462857142857143,2.7993313768890364,0.26425170068027215,0.5175170068027211
68,22,5,22,0,24,32,0,0,13,16,46,41,3,0,46,0,9,342,200,12,30,14,14,4.627604166666667,2.9396663261712908,0.0940909090909091,0.315
49,17,8,5,0,10,37,0,2,10,4,49,26,2,0,20,0,4,258,141,8,37,19,18,4.529824561403509,2.9805688151879117,0.021596638655462186,0.26226890756302523
135,63,12,20,0,26,62,0,4,24,25,74,59,5,0,66,0,16,599,306,25,44,14,14,4.61969696969697,2.908713282210738,0.014745196324143686,0.40918964076858816
60,17,19,13,0,10,31,0,3,18,16,38,26,5,2,43,0,5,311,176,14,25,21,21,4.578488372093023,2.9563790860030013,0.0,0.0
75,30,11,17,0,11,36,0,5,14,21,36,41,6,0,36,0,7,345,190,12,23,10,10,4.607235142118863,2.9706246362573365,0.178495004995005,0.46128921078921087
64,28,19,26,0,8,22,0,4,8,18,21,24,5,0,32,0,4,287,162,12,17,12,11,4.657051282051282,2.5813481903216404,0.1976206509539843,0.4146408529741863
32,12,7,8,0,5,19,0,0,8,9,13,18,2,0,14,0,2,150,95,5,8,27,24,4.242603550295858,2.9490245102627037,,
48,22,7,13,0,8,36,0,3,5,13,32,22,6,0,25,0,3,255,152,10,22,20,20,4.725631768953068,3.053358814866083,,
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,13,13,4.2,2.573367875415838,0.08978494623655915,0.24865591397849465
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,8,8,4.2,2.573367875415838,0.11197983697983697,0.4748927498927499
92,34,11,19,0,14,32,0,1,14,17,8,35,6,0,42,0,4,337,193,15,9,16,12,4.847184986595174,3.202942843831164,0.26990740740740743,0.4810185185185185
160,68,30,38,0,31,51,0,12,29,28,79,74,8,2,97,0,8,722,340,36,52,15,14,4.683291770573566,2.94425022296642,0.11384740259740256,0.4886688311688311
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,8,8,4.2,2.573367875415838,0.00047325102880657713,0.3748353909465021
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,14,14,4.2,2.573367875415838,0.0074967824967824975,0.29195624195624187
95,30,6,8,0,5,25,4,10,3,8,115,56,3,1,35,0,15,399,251,13,46,11,11,5.214912280701754,4.194957359143912,-0.029629629629629634,0.5074074074074074
71,23,9,10,0,14,24,0,10,9,9,22,30,1,2,24,0,5,260,157,10,20,9,9,4.741379310344827,2.9362331683549283,0.16468253968253968,0.4003968253968255
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,9,9,4.2,2.573367875415838,0.0,0.0
169,55,9,12,0,36,64,0,14,19,19,81,81,7,1,68,0,18,646,309,20,52,10,10,5.119505494505495,3.435914175303612,0.0,0.0
66,18,4,7,0,17,9,0,8,8,4,64,42,3,0,33,5,17,290,205,9,26,8,8,4.84319526627219,3.1437797607831675,0.05488473167044596,0.23094293272864702
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,8,8,4.2,2.573367875415838,0.09014227642276422,0.367920054200542
109,30,23,26,0,12,39,1,15,12,24,28,56,11,4,50,0,10,432,228,23,30,10,10,4.247464503042596,2.8576702271770817,0.11297639860139859,0.3877331002331002
22,4,1,5,0,4,18,0,7,5,1,41,14,0,0,12,2,6,143,91,5,21,8,8,5.092592592592593,6.217392510870655,0.24669502910882227,0.46289346668657005
71,24,7,19,0,10,40,0,1,9,4,48,38,3,0,27,0,5,313,168,11,30,12,12,4.664772727272728,3.24693288621326,-0.1325757575757576,0.281060606060606
110,30,9,12,0,20,37,0,3,16,6,29,41,6,0,35,0,4,356,201,9,18,15,15,4.907035175879397,3.1477313014878816,0.0661111111111111,0.3601234567901234
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,7,7,4.2,2.573367875415838,0.09399150232483564,0.3408115547004436
129,39,11,34,0,25,50,0,11,15,29,82,102,8,1,60,1,12,559,302,21,60,15,15,4.56006006006006,3.189762193883773,0.0,0.0
165,47,37,19,0,19,69,1,13,14,14,39,79,5,0,59,0,10,586,301,28,28,11,11,4.865871833084948,3.196529943402864,0.21935832984220077,0.3873324256388773
193,65,13,17,0,24,92,0,27,16,17,54,76,6,3,65,0,12,704,343,23,65,18,17,4.763057324840764,3.163876275997833,0.17445491500369548,0.3772973638827298
192,76,26,22,0,25,57,0,19,13,30,63,87,4,0,78,0,20,711,344,23,44,16,15,4.968866749688668,3.232515150842561,0.1268555116381203,0.34166039274734933
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,8,8,4.2,2.573367875415838,0.09891259534116677,0.45737305023019315
47,15,3,4,0,14,41,0,6,7,3,233,65,1,0,18,0,36,486,247,8,89,12,11,4.670250896057348,3.000097594126075,0.0,0.0
93,43,10,6,0,14,48,1,7,12,10,100,86,3,1,46,1,9,462,275,20,66,10,10,4.6835443037974684,3.1409002024610477,0.15059090909090905,0.418969696969697
330,135,35,44,0,70,98,1,25,36,50,111,171,16,2,128,3,26,1240,591,43,84,11,11,4.885533707865169,3.3657718631814384,0.15413928441036878,0.40640614405674635
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,10,10,4.2,2.573367875415838,0.060585585585585584,0.36013513513513523
113,37,8,17,0,17,37,0,16,14,16,58,51,2,0,44,0,18,458,238,21,41,6,6,4.823182711198428,3.2940194088920003,0.07317460317460318,0.391984126984127
78,41,8,10,0,18,46,2,14,7,11,70,48,2,1,26,0,12,402,223,14,38,18,17,4.634361233480176,3.1773564076425225,0.0,0.0
289,86,27,44,0,37,99,1,10,29,28,82,142,18,0,131,0,21,1022,459,39,47,15,14,4.666952789699571,3.1183386297233566,,
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,13,12,4.2,2.573367875415838,0.005729166666666664,0.296875
197,58,32,33,0,28,94,0,21,21,19,75,90,15,1,76,0,14,778,333,25,46,16,15,4.4132420091324205,2.8510462025006214,0.19233162186650557,0.47038419913419915
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,7,7,4.2,2.573367875415838,,
145,59,7,16,0,18,48,0,24,13,8,34,56,4,0,42,0,6,486,232,22,52,9,9,4.691470054446461,2.90440102078831,0.19227931488801056,0.40486824769433466
220,81,31,34,0,38,76,1,33,14,24,109,123,8,3,85,2,27,905,469,31,101,9,9,4.657945736434108,3.1524865626367817,0.11654401154401155,0.44412217412217403
290,121,33,51,0,42,132,3,19,38,38,120,132,17,3,138,2,34,1230,482,36,97,21,19,5.021229868228404,3.54462750191634,,
122,43,8,11,0,24,49,0,15,9,8,50,78,3,0,37,0,4,440,253,15,32,12,10,4.824091778202677,3.413354560479368,0.10974517906336088,0.29511019283746565
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,8,8,4.2,2.573367875415838,0.10066337983004649,0.2602873977873978
103,25,10,20,0,13,44,0,4,16,11,36,35,6,1,41,0,5,391,215,11,19,13,12,4.85480093676815,3.19807661463117,0.06435255920550038,0.3001814362108479
184,79,32,27,0,34,51,1,9,25,31,53,81,8,0,68,0,9,696,360,22,42,19,18,4.88265306122449,3.3572331096883268,0.029739357864357857,0.2988997113997114
105,47,19,18,0,15,40,1,14,11,8,37,70,4,0,46,0,9,428,235,20,29,15,15,4.814,3.257087846909409,0.023168831168831172,0.3361500721500721
106,21,10,14,0,12,23,0,12,16,20,32,33,5,1,36,0,15,357,197,18,18,6,6,4.706632653061225,2.911860724261864,0.05555555555555556,0.2077777777777778
79,24,10,13,0,12,19,0,8,10,13,24,34,1,0,32,0,4,282,174,16,19,19,17,4.757097791798107,3.061757029467738,0.12649014874014874,0.42141422893345953
67,27,15,12,0,7,28,0,2,7,9,41,27,3,0,26,0,5,291,171,13,21,14,14,4.952830188679245,2.997523927088928,0.11412698412698412,0.24039682539682547
205,74,24,30,0,39,69,0,30,15,25,61,113,10,1,94,0,27,776,400,52,65,4,4,4.659955257270694,3.1428523927492216,-0.044212121212121216,0.3265151515151515
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,5,5,4.2,2.573367875415838,0.1120054713804714,0.2931818181818182
128,21,20,14,0,21,60,0,6,18,12,55,52,1,0,53,0,9,487,231,16,31,11,11,5.066666666666666,4.212271145162791,0.14452380952380953,0.405625
112,41,28,18,0,21,40,0,18,16,11,41,53,8,0,30,0,5,444,239,13,36,21,19,4.587525150905432,3.077114620381724,0.0757260101010101,0.4970959595959596
83,27,5,9,0,17,26,0,10,6,12,69,46,1,0,33,1,16,347,196,14,34,6,6,4.733830845771144,3.1220077546657854,0.1476255579046277,0.35937484479344944
105,33,10,11,0,11,46,0,4,13,13,64,41,2,0,33,0,8,415,213,14,31,24,24,4.989177489177489,5.6255047278874,0.0,0.0
106,36,11,15,0,9,43,0,16,17,17,35,48,7,1,46,0,4,407,220,16,38,8,8,4.46943231441048,2.872213539754126,0.09380604514533085,0.2938872139764997
60,13,1,10,0,14,35,0,9,8,3,89,67,2,2,30,0,6,316,199,10,60,25,21,4.328165374677003,2.861809908406737,0.12373511904761905,0.4404575892857143
32,28,10,11,0,13,42,0,2,6,15,106,40,1,0,29,0,5,342,160,10,37,3,3,4.464751958224543,2.9504077947957814,0.11240379990379992,0.47320226070226074
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,12,12,4.2,2.573367875415838,0.0,0.0
73,42,8,19,0,14,39,0,22,6,7,51,53,1,1,31,1,5,366,199,12,37,10,10,4.729857819905213,4.552466323153007,0.0,0.0
142,48,19,27,0,16,52,1,19,19,21,86,100,12,1,68,0,12,610,318,22,55,10,10,4.676880222841226,3.783365966417025,0.08662714097496706,0.4339262187088274
82,17,7,12,0,13,62,0,6,9,21,86,97,7,0,43,0,10,441,225,18,31,9,8,4.564814814814815,3.4163014973968444,0.01569472194472196,0.3816121378621378
105,42,12,18,0,20,30,0,13,9,21,18,64,9,2,35,2,14,388,213,9,19,11,11,4.23695652173913,3.0895042431907678,0.13556209415584416,0.40748444264069256
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,7,7,4.2,2.573367875415838,-0.02334455667789002,0.4365881032547698
35,9,4,4,0,6,20,0,4,2,6,54,34,2,0,14,1,2,192,127,9,27,16,15,4.561946902654867,3.0692979605280217,0.06228641456582637,0.3123809523809524
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,16,14,4.2,2.573367875415838,0.1559025264353133,0.49785489555981355
99,31,12,30,0,12,58,0,7,28,16,31,35,8,0,51,0,3,433,201,16,20,8,8,4.3931623931623935,2.775565655895874,0.17357093663911846,0.39860045257772536
79,27,3,14,0,13,40,0,11,9,11,84,45,2,0,34,0,10,392,215,15,39,11,10,4.856492027334852,3.0654798419604674,0.04318977591036416,0.42317927170868347
146,46,22,20,0,16,65,1,15,16,19,51,85,5,0,55,2,11,567,303,25,38,14,14,4.704718417047184,3.237714907856093,0.17845430107526883,0.33344086021505376
45,17,7,12,0,8,23,0,13,8,3,26,24,2,0,25,0,6,227,135,9,21,15,13,4.647058823529412,3.239905762043068,,
132,59,12,25,0,30,75,0,21,23,17,117,73,6,1,59,2,19,691,321,24,66,16,16,4.657963446475196,2.905569684835202,0.20067147667147667,0.4274728234728235
110,47,11,15,0,13,38,0,12,14,6,29,34,1,1,49,0,6,409,230,16,31,22,20,5.051111111111111,3.2435732051007133,0.08662121212121214,0.4071818181818181
52,26,10,8,0,9,23,0,0,10,15,15,16,6,0,29,0,3,228,139,10,12,13,12,4.746938775510204,2.808294363104188,0.04398496240601504,0.3802390591864276
124,48,8,9,0,34,46,1,10,18,14,45,72,4,0,55,8,9,481,249,14,32,17,16,4.657801418439717,3.354421189481963,0.0693312434691745,0.30673981191222566
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,7,7,4.2,2.573367875415838,0.14751984126984125,0.40654761904761905
55,18,10,25,0,9,29,0,1,10,12,34,26,5,0,34,0,4,278,145,13,28,11,11,4.694078947368421,3.0521049070082285,0.13430875576036863,0.392457757296467
104,47,11,19,0,21,45,0,2,6,11,27,38,4,0,37,0,5,386,203,15,26,14,14,4.694835680751174,2.923466370594072,0.0513544536271809,0.3210973370064279
195,64,21,31,0,29,40,1,21,27,25,75,86,4,2,83,0,14,723,335,34,50,12,12,4.7170971709717096,3.232175895791309,0.16545454545454544,0.46140020898641587
40,10,3,6,0,9,21,0,1,4,24,37,20,2,0,26,0,5,221,121,9,19,9,9,4.236514522821577,2.63432365782248,0.1331140350877193,0.23969298245614037
60,32,3,6,0,8,31,0,0,5,10,30,30,3,0,20,0,3,243,161,7,20,22,21,4.854014598540146,3.200366613581101,0.07672882672882674,0.2704351204351204
170,61,23,37,0,18,71,1,19,20,20,78,98,19,3,82,1,22,723,343,24,41,28,23,4.512727272727273,3.088523299161204,0.15898760330578512,0.4678374655647383
54,22,13,8,0,9,29,0,0,4,19,36,25,2,0,17,0,3,261,134,9,26,9,9,4.370629370629371,2.701989706574136,0.13452380952380955,0.407936507936508
163,53,18,28,0,26,61,0,20,18,24,54,81,8,1,55,0,10,608,280,30,51,15,14,4.392296718972895,2.837785455064377,0.17831117295403007,0.3625283446712018
307,134,39,43,0,63,94,0,13,39,44,76,151,11,0,128,3,23,1166,558,37,58,10,10,4.924184988627748,3.2964802237540423,0.0,0.0
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,10,10,4.2,2.573367875415838,0.0,0.0
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,11,11,4.2,2.573367875415838,0.17004329004329002,0.38826839826839826
69,28,10,22,0,12,26,0,3,10,20,30,23,9,0,33,0,4,312,177,12,27,10,10,4.601769911504425,2.841596631184355,0.14383503401360545,0.46407312925170074
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,10,10,4.2,2.573367875415838,0.12022569444444446,0.44048032407407417
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,7,7,4.2,2.573367875415838,0.09088235294117647,0.33529411764705885
195,43,25,37,0,27,29,1,36,24,31,41,85,8,1,81,0,14,674,333,38,60,10,10,4.515424164524422,3.236756982814566,,
47,20,8,9,0,12,32,0,0,6,13,46,30,2,0,21,0,3,245,154,10,27,17,16,4.444043321299639,2.966224526253104,0.23718024399842585,0.4779184451911726
28,16,1,3,0,5,15,0,0,4,12,21,15,1,0,15,0,3,146,99,6,12,13,13,4.496894409937888,2.8154134323454265,0.0,0.0
76,37,17,24,0,15,64,0,3,20,29,75,50,10,0,51,0,7,481,227,18,54,8,7,4.2682926829268295,2.724379679115999,0.0,0.0
67,25,7,8,0,16,40,0,4,7,12,34,30,3,0,24,0,7,288,151,9,25,16,16,4.686520376175548,3.213890859677229,0.0,0.0
78,21,13,14,0,17,39,0,5,10,9,52,48,1,0,26,0,5,335,185,12,37,15,15,4.486979166666667,3.0410313695665083,0.0,0.0
107,47,23,26,0,13,46,0,9,13,19,31,54,8,0,38,0,7,447,246,17,28,9,9,4.648111332007952,3.1251185493897435,0.13378465506125084,0.42244251020846757
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,10,10,4.2,2.573367875415838,0.12150537634408602,0.3102150537634409
153,59,41,46,0,23,79,0,34,20,20,79,84,10,4,62,1,10,732,386,33,81,11,11,4.472594397076736,2.870929435195336,0.1803907803907804,0.5312361062361063
178,48,35,41,0,19,55,0,12,26,41,47,90,16,0,101,1,18,711,363,28,31,14,14,5.031172069825437,6.023696516522392,0.08762626262626262,0.32553661616161617
133,55,17,18,0,20,44,0,5,18,15,89,55,5,0,66,0,15,577,267,22,45,20,20,5.300632911392405,3.364040224973301,0.04071428571428572,0.28214285714285714
44,13,4,3,0,12,10,0,4,10,8,19,20,1,0,17,0,7,169,109,5,8,6,6,4.698412698412699,3.1248910821951177,0.1997847796143251,0.4783230027548209
64,28,3,8,0,13,32,0,3,6,12,39,45,2,0,26,0,7,267,165,11,29,12,12,4.560509554140127,3.140659013113273,0.13471019721019722,0.37372534872534874
46,19,7,11,0,8,27,0,0,8,4,37,18,2,0,26,0,4,230,137,7,20,16,15,4.633064516129032,2.877814672866788,0.0,0.0
67,28,7,12,0,15,30,0,6,4,12,36,32,5,1,25,2,5,298,168,12,28,14,14,4.543543543543543,2.9659811246843413,0.2095940300010068,0.40249320446994863
78,25,12,11,0,7,33,1,9,6,5,117,54,3,0,50,0,6,396,249,18,68,13,12,4.864444444444445,3.4014051567457457,0.07836297760210803,0.30459156785243735
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,9,9,4.2,2.573367875415838,0.2146797520661157,0.448536556036556
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,8,8,4.2,2.573367875415838,0.08681785386330841,0.4939082382264201
77,39,9,15,0,8,25,0,5,15,19,32,44,9,0,39,0,8,340,196,11,25,23,21,4.478036175710594,2.9179466605326825,0.19081498211932996,0.4977649162431771
95,45,6,16,0,10,51,0,18,12,8,36,45,1,1,26,0,3,386,211,16,44,8,8,4.641203703703703,2.904267830896892,0.0012763098969995497,0.3150918047469772
103,46,7,17,0,11,52,0,29,13,9,58,54,1,1,28,0,12,445,246,20,51,12,12,4.622,3.004191460720393,-0.30416666666666664,0.7645833333333334
235,96,26,29,0,34,108,3,28,36,26,139,127,11,6,112,2,31,1081,397,36,91,15,15,4.969370860927152,4.983973214118509,-0.18125,0.30624999999999997
225,75,21,37,0,52,69,0,23,26,32,118,136,7,0,91,2,25,914,443,32,77,14,14,4.761179828734538,3.4324857211248623,0.034999999999999996,0.37249999999999994
72,43,11,11,0,17,45,0,3,16,36,31,39,8,0,51,0,4,393,199,15,36,18,18,4.45852534562212,2.761393971464027,0.16436811294765838,0.4723886593204774
98,47,17,28,0,15,48,1,10,18,15,50,61,9,1,40,0,11,463,238,18,47,18,18,4.459203036053131,3.079082150927134,0.08629032258064519,0.42715053763440863
83,29,6,10,0,14,49,0,7,13,6,90,40,3,0,42,0,7,422,211,12,44,11,11,5.140388768898488,6.083096074959659,0.14078341013824885,0.4051075268817204
62,22,19,10,0,11,18,0,6,10,13,37,33,0,0,20,0,4,267,167,11,25,8,8,4.940199335548173,3.3580369206030016,-0.02088435374149661,0.5266666666666666
106,49,12,13,0,5,46,2,12,15,12,49,42,6,1,44,2,5,437,210,12,37,13,13,4.850931677018633,2.9872714345959577,0.17177927927927927,0.4496546546546546
71,36,27,25,0,9,34,0,6,25,29,40,32,14,0,48,0,6,408,213,16,35,19,18,4.526077097505669,2.707712097534259,0.018994490358126722,0.3328787878787879
65,37,3,8,0,15,33,0,1,10,10,33,31,4,0,22,0,5,282,168,9,27,21,21,4.650793650793651,3.056572380695556,0.03153899240855763,0.3012568349524872
96,47,19,33,0,21,51,0,4,9,19,49,62,7,0,29,2,7,442,219,21,42,13,13,4.3629191321499015,2.8183555880548843,0.0962962962962963,0.3074074074074074
74,25,18,15,0,14,48,0,4,21,27,60,43,7,0,49,0,8,421,231,18,36,19,18,4.551724137931035,2.901834759095033,0.22946969696969693,0.6329545454545453
77,28,5,8,0,14,30,0,0,9,9,28,29,3,0,35,0,6,292,171,10,19,15,15,4.9907120743034055,3.4039491753358933,0.10013056835637484,0.3131950844854071
62,31,4,9,0,13,17,0,5,8,13,25,37,0,0,22,0,7,245,148,10,14,9,9,4.801418439716312,3.6545099289407306,0.10013056835637484,0.3131950844854071
150,62,11,21,0,19,41,1,12,14,15,30,64,2,0,62,0,16,516,237,15,28,13,13,4.902564102564103,3.141482873898382,0.1799558080808081,0.4872610028860029
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,8,8,4.2,2.573367875415838,0.11240101362052582,0.25170256572695593
85,29,9,10,0,12,33,0,5,10,10,16,37,2,1,32,0,6,298,182,11,17,13,13,4.420118343195266,2.985793859447858,-0.11346153846153845,0.4365384615384616
30,25,5,5,0,13,22,0,1,8,9,34,31,2,0,21,0,3,201,131,6,16,13,13,4.637931034482759,3.0745331584501274,0.09445592286501378,0.35833333333333334
114,52,27,23,0,21,45,0,0,14,22,29,51,9,0,51,0,6,466,225,20,19,18,17,4.757225433526012,3.082335524714896,-0.0030208333333333216,0.4894791666666667
77,18,4,24,0,20,33,0,8,7,22,60,52,4,0,37,0,7,363,216,15,37,16,15,4.532374100719425,2.8410677120279293,0.11813852813852814,0.2799458874458874
94,46,8,16,0,16,47,0,0,19,18,40,40,3,0,47,0,6,410,213,18,24,26,22,4.702643171806168,3.1653675137520176,0.12187500000000001,0.240625
70,36,17,17,0,10,40,0,0,24,28,37,48,9,0,46,0,5,381,199,16,27,7,7,4.398601398601398,2.8361975831970203,0.1250793650793651,0.35869047619047617
95,36,7,12,0,19,28,0,5,11,13,22,42,1,0,37,0,7,335,187,13,21,13,13,4.759894459102902,3.228981851660901,0.08717345872518287,0.3398119122257053
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,7,7,4.2,2.573367875415838,0.08872793872793873,0.4654012654012654
99,37,13,19,0,23,45,0,5,16,21,35,56,7,0,54,0,9,435,215,18,25,10,10,4.520242914979757,2.939310943955056,0.12083333333333335,0.5304166666666666
130,50,33,28,0,20,41,0,3,13,24,27,78,12,1,50,0,10,501,265,19,19,16,16,4.516295025728988,3.047052318280085,0.0,0.0
67,33,14,10,0,7,23,1,3,12,8,26,38,5,0,41,0,7,284,178,14,16,16,16,5.326153846153846,3.414487874541966,0.0,0.0
59,25,5,7,0,11,23,1,1,7,5,41,33,2,0,24,1,9,243,158,8,17,13,13,5.146428571428571,3.5595277910473038,0.026058201058201055,0.34003527336860667
184,71,16,22,0,21,71,1,12,13,27,74,85,11,0,86,0,17,732,333,28,43,13,12,4.9269183922046285,3.613594775210636,0.045975887911371784,0.4149827770795511
64,30,8,15,0,7,32,0,5,14,19,39,36,5,0,35,0,6,316,183,16,34,13,12,4.501416430594901,2.838578235158516,0.0,0.0
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,15,15,4.2,2.573367875415838,,
83,38,9,13,0,16,41,0,1,9,23,48,56,7,0,34,0,7,367,210,14,31,12,12,4.483490566037736,3.1786389708122846,,
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,9,9,4.2,2.573367875415838,0.0,0.0
48,23,6,14,0,8,31,0,4,10,18,35,25,5,0,35,0,3,274,161,10,28,14,14,4.623333333333333,3.083257554282867,-0.010037878787878783,0.3729166666666666
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,3,3,4.2,2.573367875415838,0.13838383838383836,0.4575757575757577
53,26,9,13,0,10,29,0,0,6,7,40,32,2,0,27,0,4,257,155,11,31,8,8,4.510344827586207,2.9927646113737043,0.0,0.0
70,30,6,16,0,14,26,0,0,13,8,15,28,6,0,29,0,3,267,163,6,13,22,19,4.803389830508475,3.167971415864254,0.08679170531849101,0.27893862090290655
94,50,7,18,0,18,42,0,3,6,17,34,57,11,0,34,0,7,390,187,15,33,16,15,4.608888888888889,3.083530662438989,0.13253968253968257,0.2757936507936508
60,30,5,17,0,10,36,0,4,16,18,41,30,8,0,30,0,4,314,159,13,32,17,16,4.22478386167147,2.7467620763393867,,
59,35,5,7,0,10,29,0,3,5,13,36,29,5,0,26,0,6,264,146,9,28,22,20,4.710963455149502,3.0121165430075947,0.0,0.0
111,36,11,23,0,28,30,0,5,17,23,30,47,9,0,52,0,6,425,222,24,27,18,13,4.450939457202505,2.8741369733391595,,
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,13,13,4.2,2.573367875415838,0.07531926406926409,0.3570364357864357
63,22,10,19,0,6,26,0,1,7,17,18,20,4,0,24,0,3,257,157,8,4,19,18,4.553571428571429,2.9881464919319574,0.10416666666666667,0.3361111111111111
191,59,10,25,0,30,61,1,19,8,11,39,82,4,1,61,0,12,611,300,23,32,9,9,4.821683309557774,3.184047382475581,-0.010526315789473682,0.425
92,29,7,20,0,18,37,0,7,9,13,28,47,2,0,38,0,8,348,193,12,22,17,16,4.5225,3.020314470174731,0.2360119047619047,0.40185439560439556
140,42,30,22,0,18,64,0,9,14,13,36,65,9,0,56,0,6,529,257,22,30,8,8,4.6433333333333335,3.122879469740456,0.0,0.0
48,46,10,13,0,13,39,0,5,5,12,52,40,5,0,29,0,10,327,168,14,43,15,14,4.517615176151762,2.9118085582278685,0.14259906759906762,0.26913364413364416
130,58,13,13,0,32,32,0,11,14,16,106,89,4,1,52,1,16,562,277,23,69,11,11,5.0244648318042815,3.3730779366559527,0.12828416149068325,0.42263457556935824
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,9,9,4.2,2.573367875415838,0.08197413242495212,0.2796210347030019
